20181022_15-47-30,19.625
20181022_15-49-01,20.187
20181022_15-50-32,19.25
20181022_15-52-03,19.625
20181022_15-53-34,20.187
20181022_15-55-05,19.25
20181022_15-56-36,19.687
20181022_15-58-07,20.25
20181022_15-59-37,19.312
20181022_16-01-08,19.75
20181022_16-02-39,20.25
20181022_16-04-10,19.375
20181022_16-05-41,19.812
20181022_16-07-12,20.312
20181022_16-08-43,19.375
20181022_16-10-14,19.812
20181022_16-11-45,20.375
20181022_16-13-16,19.437
20181022_16-14-47,19.875
20181022_16-16-18,20.437
20181022_16-17-49,19.437
20181022_16-19-19,19.875
20181022_16-20-50,20.437
20181022_16-22-21,19.437
20181022_16-23-52,19.875
20181022_16-25-23,20.437
20181022_16-26-54,19.437
20181022_16-28-25,19.875
20181022_16-29-56,20.437
20181022_16-31-27,19.437
20181022_16-32-58,19.875
20181022_16-34-29,20.375
20181022_16-36-00,19.437
20181022_16-37-31,19.812
20181022_16-39-02,20.312
20181022_16-40-33,19.375
20181022_16-42-04,19.812
20181022_16-43-35,20.312
20181022_16-45-06,19.375
20181022_16-46-37,19.75
20181022_16-48-08,20.25
20181022_16-49-39,19.312
20181022_16-51-10,19.75
20181022_16-52-41,20.25
20181022_16-54-11,19.312
20181022_16-55-42,19.687
20181022_16-57-13,20.187
20181022_16-58-44,19.312
20181022_17-00-15,19.687
20181022_17-01-46,20.187
20181022_17-03-17,19.25
20181022_17-04-48,19.687
20181022_17-06-19,20.187
20181022_17-07-50,19.25
20181022_17-09-21,19.625
20181022_17-10-52,20.125
20181022_17-12-23,19.187
20181022_17-13-54,19.625
20181022_17-15-25,20.125
20181022_17-16-56,19.187
20181022_17-18-27,19.562
20181022_17-19-58,20.062
20181022_17-21-29,19.125
20181022_17-23-00,19.5
20181022_17-24-31,20.062
20181022_17-26-02,19.062
20181022_17-27-33,19.5
20181022_17-29-04,20.0
20181022_17-30-35,20.375
20181022_17-32-05,19.125
20181022_17-33-36,19.562
20181022_17-35-07,20.062
20181022_17-36-38,19.062
20181022_17-38-09,19.437
20181022_17-39-40,19.937
20181022_17-41-11,20.375
20181022_17-42-42,19.125
20181022_17-44-13,19.5
20181022_17-45-44,20.0
20181022_17-47-15,20.437
20181022_17-48-46,19.125
20181022_17-50-17,19.5
20181022_17-51-48,20.0
20181022_17-53-19,20.437
20181022_17-54-50,19.125
20181022_17-56-21,19.5
20181022_17-57-52,20.0
20181022_17-59-23,20.437
20181022_18-00-54,19.125
20181022_18-02-25,19.5
20181022_18-03-56,20.0
20181022_18-05-27,20.437
20181022_18-06-57,19.062
20181022_18-08-28,19.5
20181022_18-09-59,20.0
20181022_18-11-30,20.437
20181022_18-13-01,19.125
20181022_18-14-32,19.5
20181022_18-16-03,20.0
20181022_18-17-34,20.437
20181022_18-19-05,19.125
20181022_18-20-36,19.5
20181022_18-22-07,20.0
20181022_18-23-38,20.437
20181022_18-25-09,19.125
20181022_18-26-40,19.5
20181022_18-28-11,20.0
20181022_18-29-42,20.437
20181022_18-31-13,19.125
20181022_18-32-44,19.5
20181022_18-34-15,20.0
20181022_18-35-46,20.437
20181022_18-37-17,19.125
20181022_18-38-48,19.562
20181022_18-40-19,20.062
20181022_18-41-50,19.062
20181022_18-43-21,19.5
20181022_18-44-52,20.0
