20181023_08-01-50,23.75
20181023_08-03-21,21.5
20181023_08-04-52,20.437
20181023_08-06-23,19.75
20181023_08-07-54,20.25
20181023_08-09-25,19.437
20181023_08-10-56,19.875
20181023_08-12-27,20.437
20181023_08-13-58,19.187
20181023_08-15-29,19.625
20181023_08-17-00,20.187
20181023_08-18-31,18.875
20181023_08-20-02,19.25
20181023_08-21-33,19.812
20181023_08-23-04,20.312
20181023_08-24-35,18.687
20181023_08-26-06,19.125
20181023_08-27-37,19.687
20181023_08-29-08,20.125
20181023_08-30-39,18.5
20181023_08-32-09,18.937
20181023_08-33-40,19.5
20181023_08-35-11,19.937
20181023_08-36-42,20.312
20181023_08-38-13,18.375
20181023_08-39-44,18.812
20181023_08-41-15,19.375
20181023_08-42-46,19.875
20181023_08-44-17,20.25
20181023_08-45-48,18.312
20181023_08-47-19,18.75
20181023_08-48-50,19.312
20181023_08-50-21,19.812
20181023_08-51-52,20.125
20181023_08-53-23,18.25
20181023_08-54-54,18.687
20181023_08-56-25,19.25
20181023_08-57-56,19.75
20181023_08-59-27,20.125
20181023_09-00-58,18.187
20181023_09-02-29,18.625
20181023_09-03-59,19.25
20181023_09-05-30,19.687
20181023_09-07-01,20.062
20181023_09-08-32,18.187
20181023_09-10-03,18.625
20181023_09-11-34,19.187
20181023_09-13-05,19.687
20181023_09-14-36,20.0
20181023_09-16-07,20.312
20181023_09-17-38,18.25
20181023_09-19-09,18.687
20181023_09-20-40,19.312
20181023_09-22-11,19.75
20181023_09-23-42,20.125
20181023_09-25-13,18.187
20181023_09-26-44,18.625
20181023_09-28-15,19.25
20181023_09-29-46,19.687
20181023_09-31-17,20.062
20181023_09-32-48,18.125
20181023_09-34-19,18.625
20181023_09-35-50,19.187
20181023_09-37-21,19.687
20181023_09-38-52,20.062
20181023_09-40-23,18.125
20181023_09-41-53,18.625
20181023_09-43-24,19.187
20181023_09-44-55,19.687
20181023_09-46-26,20.0
20181023_09-47-57,20.312
20181023_09-49-28,18.25
20181023_09-50-59,18.687
20181023_09-52-30,19.312
20181023_09-54-01,19.75
20181023_09-55-32,20.125
20181023_09-57-03,18.25
20181023_09-58-34,18.687
20181023_10-00-05,19.25
20181023_10-01-36,19.75
20181023_10-03-07,20.062
20181023_10-04-38,18.187
20181023_10-06-09,18.687
20181023_10-07-40,19.25
20181023_10-09-11,19.75
20181023_10-10-42,20.062
20181023_10-12-13,18.25
20181023_10-13-44,18.687
20181023_10-15-15,19.25
20181023_10-16-46,19.75
20181023_10-18-17,20.062
20181023_10-19-47,18.25
20181023_10-21-18,18.687
20181023_10-22-49,19.312
20181023_10-24-20,19.75
20181023_10-25-51,20.125
20181023_10-27-22,18.25
20181023_10-28-53,18.687
20181023_10-30-24,19.312
20181023_10-31-55,19.75
20181023_10-33-26,20.125
20181023_10-34-57,18.25
20181023_10-36-28,18.687
20181023_10-37-59,19.312
20181023_10-39-30,19.75
20181023_10-41-01,20.125
20181023_10-42-32,18.25
20181023_10-44-03,18.687
20181023_10-45-34,19.312
20181023_10-47-05,19.812
20181023_10-48-36,20.125
20181023_10-50-07,18.25
20181023_10-51-38,18.687
20181023_10-53-09,19.312
20181023_10-54-40,19.75
20181023_10-56-11,20.125
20181023_10-57-41,18.25
20181023_10-59-12,18.75
20181023_11-00-43,19.312
20181023_11-02-14,19.812
20181023_11-03-45,20.125
20181023_11-05-16,18.25
20181023_11-06-47,18.687
20181023_11-08-18,19.312
20181023_11-09-49,19.812
20181023_11-11-20,20.125
20181023_11-12-51,18.25
20181023_11-14-22,18.75
20181023_11-15-53,19.312
20181023_11-17-24,19.812
20181023_11-18-55,20.187
20181023_11-20-26,18.25
20181023_11-21-57,18.75
20181023_11-23-28,19.312
20181023_11-24-59,19.812
20181023_11-26-30,20.187
20181023_11-28-01,18.25
20181023_11-29-32,18.687
20181023_11-31-03,19.312
20181023_11-32-33,19.812
20181023_11-34-04,20.187
20181023_11-35-35,18.25
20181023_11-37-06,18.75
20181023_11-38-37,19.312
20181023_11-40-08,19.812
20181023_11-41-39,20.187
20181023_11-43-10,18.25
20181023_11-44-41,18.75
20181023_11-46-12,19.375
20181023_11-47-43,19.812
20181023_11-49-14,20.187
20181023_11-50-45,18.25
20181023_11-52-16,18.687
20181023_11-53-47,19.312
20181023_11-55-18,19.812
20181023_11-56-49,20.187
20181023_11-58-19,18.25
20181023_11-59-50,18.687
20181023_12-01-21,19.312
20181023_12-02-52,19.812
20181023_12-04-23,20.187
20181023_12-05-54,18.25
20181023_12-07-25,18.75
20181023_12-08-56,19.312
20181023_12-10-27,19.812
20181023_12-11-58,20.187
20181023_12-13-29,18.25
20181023_12-15-00,18.687
20181023_12-16-31,19.312
20181023_12-18-02,19.812
20181023_12-19-33,20.187
20181023_12-21-04,18.25
20181023_12-22-35,18.75
20181023_12-24-06,19.375
20181023_12-25-37,19.875
20181023_12-27-08,20.25
20181023_12-28-39,18.25
20181023_12-30-10,18.75
20181023_12-31-41,19.375
20181023_12-33-12,19.875
20181023_12-34-43,20.25
20181023_12-36-13,18.25
20181023_12-37-44,18.75
20181023_12-39-15,19.375
20181023_12-40-46,19.875
20181023_12-42-17,20.25
20181023_12-43-48,18.312
20181023_12-45-19,18.812
20181023_12-46-50,19.437
20181023_12-48-21,19.937
20181023_12-49-52,20.312
20181023_12-51-23,18.312
20181023_12-52-54,18.812
20181023_12-54-25,19.437
20181023_12-55-56,19.937
20181023_12-57-27,20.312
20181023_12-58-58,18.375
20181023_13-00-29,18.812
20181023_13-02-00,19.5
20181023_13-03-31,20.0
20181023_13-05-02,20.375
20181023_13-06-33,18.375
20181023_13-08-04,18.875
20181023_13-09-35,19.5
20181023_13-11-06,20.0
20181023_13-12-36,20.375
20181023_13-14-07,18.437
20181023_13-15-38,18.875
20181023_13-17-09,19.562
20181023_13-18-40,20.062
20181023_13-20-11,18.312
20181023_13-21-42,18.812
20181023_13-23-13,19.437
20181023_13-24-44,20.0
20181023_13-26-15,20.375
20181023_13-27-46,18.437
20181023_13-29-17,18.937
20181023_13-30-48,19.562
20181023_13-32-19,20.062
20181023_13-33-50,18.375
20181023_13-35-21,18.812
20181023_13-36-51,19.5
20181023_13-38-22,20.0
20181023_13-39-53,20.375
20181023_13-41-24,18.5
20181023_13-42-55,18.937
20181023_13-44-26,19.625
20181023_13-45-57,20.125
20181023_13-47-28,18.375
20181023_13-48-59,18.875
20181023_13-50-30,19.562
20181023_13-52-01,20.062
20181023_13-53-32,18.375
20181023_13-55-03,18.875
20181023_13-56-34,19.562
20181023_13-58-05,20.062
20181023_13-59-36,18.375
20181023_14-01-07,18.875
20181023_14-02-38,19.562
20181023_14-04-09,20.062
20181023_14-05-39,18.437
20181023_14-07-10,18.937
20181023_14-08-41,19.562
20181023_14-10-12,20.125
20181023_14-11-43,18.437
20181023_14-13-14,18.937
20181023_14-14-45,19.625
20181023_14-16-16,20.125
20181023_14-17-47,18.5
20181023_14-19-18,19.0
20181023_14-20-49,19.687
20181023_14-22-20,20.187
20181023_14-23-51,18.5
20181023_14-25-22,19.0
20181023_14-26-53,19.687
20181023_14-28-24,20.25
20181023_14-29-55,18.562
20181023_14-31-25,19.062
20181023_14-32-56,19.75
20181023_14-34-27,20.312
20181023_14-35-58,18.562
20181023_14-37-29,19.125
20181023_14-39-00,19.75
20181023_14-40-31,20.312
20181023_14-42-02,18.625
20181023_14-43-33,19.187
20181023_14-45-04,19.812
20181023_14-46-35,20.375
20181023_14-48-06,18.687
20181023_14-49-37,19.25
20181023_14-51-08,19.937
20181023_14-52-38,20.5
20181023_14-54-09,18.75
20181023_14-55-40,19.312
20181023_14-57-11,20.0
20181023_14-58-42,20.562
20181023_15-00-13,18.812
20181023_15-01-44,19.375
20181023_15-03-15,20.062
20181023_15-04-46,18.687
20181023_15-06-17,19.25
20181023_15-07-48,19.937
20181023_15-09-19,20.562
20181023_15-10-50,18.875
20181023_15-12-21,19.375
20181023_15-13-51,20.062
20181023_15-15-22,18.75
20181023_15-16-53,19.312
20181023_15-18-24,20.0
20181023_15-19-55,20.562
20181023_15-21-26,18.875
20181023_15-22-57,19.437
20181023_15-24-28,20.125
20181023_15-25-59,18.75
20181023_15-27-30,19.312
20181023_15-29-01,20.0
20181023_15-30-32,20.562
20181023_15-32-03,18.875
20181023_15-33-34,19.375
20181023_15-35-05,20.062
20181023_15-36-36,18.75
20181023_15-38-07,19.25
20181023_15-39-38,19.937
20181023_15-41-09,20.5
20181023_15-42-39,18.875
